MotionIndex	FaceID1	EffectSkin1	Actor1	FaceID2	EffectSkin2	Actor2	FaceID3	EffectSkin3	Actor3	FaceID4	EffectSkin4	Actor4
1537	573	40675	2	574	40694	2	574	0	0	574	0	0
1538	573	40676	2	574	40695	2	574	0	0	574	0	0
1539	573	40677	2	574	40696	2	574	0	0	574	0	0
1540	573	40678	2	574	40678	2	574	0	0	574	0	0
1541	573	40679	2	574	40679	2	574	0	0	574	0	0
1542	573	40680	2	574	40680	2	574	0	0	574	0	0
1543	573	40681	1	574	40681	1	574	0	0	574	0	0
1544	573	40682	2	574	40682	2	574	0	0	574	0	0
1545	573	40683	1	574	40683	1	574	0	0	574	0	0
1546	573	40684	1	574	40684	1	574	0	0	574	0	0
1547	575	40702	2	576	40721	2	576	0	0	576	0	0
1548	575	40703	2	576	40722	2	576	0	0	576	0	0
1549	575	40704	2	576	40723	2	576	0	0	576	0	0
1550	575	40705	2	576	40724	2	576	0	0	576	0	0
1551	575	40706	2	576	40725	2	576	0	0	576	0	0
1552	575	40707	2	576	40726	2	576	0	0	576	0	0
1553	575	40708	2	576	40727	2	576	0	0	576	0	0
1554	575	40709	2	576	40728	2	576	0	0	576	0	0
1555	575	40710	2	576	40729	2	576	0	0	576	0	0
1556	575	40711	2	576	40730	2	576	0	0	576	0	0
1557	575	40712	2	576	40731	2	576	0	0	576	0	0
1558	575	40713	2	576	40732	2	576	0	0	576	0	0
1559	575	40714	2	576	40714	2	576	0	0	576	0	0
1560	575	40715	2	576	40715	2	576	0	0	576	0	0
1561	575	40716	2	576	40716	2	576	0	0	576	0	0
1562	575	40717	1	576	40717	1	576	0	0	576	0	0
1563	575	40718	2	576	40718	2	576	0	0	576	0	0
1564	575	40719	1	576	40719	1	576	0	0	576	0	0
1565	575	40720	1	576	40720	1	576	0	0	576	0	0
1566	577	40738	2	578	40757	2	578	0	0	578	0	0
1567	577	40739	2	578	40758	2	578	0	0	578	0	0
1568	577	40740	2	578	40759	2	578	0	0	578	0	0
1569	577	40741	2	578	40760	2	578	0	0	578	0	0
1570	577	40742	2	578	40761	2	578	0	0	578	0	0
1571	577	40743	2	578	40762	2	578	0	0	578	0	0
1572	577	40744	2	578	40763	2	578	0	0	578	0	0
1573	577	40745	2	578	40764	2	578	0	0	578	0	0
1574	577	40746	2	578	40765	2	578	0	0	578	0	0
1575	577	40747	2	578	40766	2	578	0	0	578	0	0
1576	577	40748	2	578	40767	2	578	0	0	578	0	0
1577	577	40749	2	578	40768	2	578	0	0	578	0	0
1578	577	40750	2	578	40750	2	578	0	0	578	0	0
1579	577	40751	2	578	40751	2	578	0	0	578	0	0
1580	577	40752	2	578	40752	2	578	0	0	578	0	0
1581	577	40753	1	578	40753	1	578	0	0	578	0	0
1582	577	40754	2	578	40754	2	578	0	0	578	0	0
1583	577	40755	2	578	40755	2	578	0	0	578	0	0
1584	577	40756	1	578	40756	1	578	0	0	578	0	0
1585	579	40769	2	580	40788	2	580	0	0	580	0	0
1586	579	40770	2	580	40789	2	580	0	0	580	0	0
1587	579	40771	2	580	40790	2	580	0	0	580	0	0
1588	579	40772	2	580	40791	2	580	0	0	580	0	0
1589	579	40773	2	580	40792	2	580	0	0	580	0	0
1590	579	40774	2	580	40793	2	580	0	0	580	0	0
1591	579	40775	2	580	40794	2	580	0	0	580	0	0
1592	579	40776	2	580	40795	2	580	0	0	580	0	0
1593	579	40777	2	580	40796	2	580	0	0	580	0	0
1594	579	40778	2	580	40797	2	580	0	0	580	0	0
1595	579	40779	2	580	40798	2	580	0	0	580	0	0
1596	579	40780	2	580	40799	2	580	0	0	580	0	0
1597	579	40781	2	580	40781	2	580	0	0	580	0	0
1598	579	40782	2	580	40782	2	580	0	0	580	0	0
1599	579	40783	2	580	40783	2	580	0	0	580	0	0
1600	579	40784	1	580	40784	1	580	0	0	580	0	0
1601	579	40785	2	580	40785	2	580	0	0	580	0	0
1602	579	40786	2	580	40786	2	580	0	0	580	0	0
1603	579	40787	1	580	40787	1	580	0	0	580	0	0
1607	585	40818	2	585	0	0	585	0	0	585	0	0
1608	585	40818	2	585	0	0	585	0	0	585	0	0
1609	585	40819	2	585	0	0	585	0	0	585	0	0
1610	585	40820	2	585	0	0	585	0	0	585	0	0
1611	585	40821	2	585	0	0	585	0	0	585	0	0
1612	586	40822	2	586	0	0	586	0	0	586	0	0
1613	586	40822	2	586	0	0	586	0	0	586	0	0
1614	586	40823	2	586	0	0	586	0	0	586	0	0
1615	586	40824	2	586	0	0	586	0	0	586	0	0
1616	586	40825	1	586	0	0	586	0	0	586	0	0
1617	581	40832	2	582	40851	2	582	0	0	582	0	0
1618	581	40833	2	582	40852	2	582	0	0	582	0	0
1619	581	40834	2	582	40853	2	582	0	0	582	0	0
1620	581	40835	2	582	40854	2	582	0	0	582	0	0
1621	581	40836	2	582	40855	2	582	0	0	582	0	0
1622	581	40837	2	582	40856	2	582	0	0	582	0	0
1623	581	40838	2	582	40857	2	582	0	0	582	0	0
1624	581	40839	2	582	40858	2	582	0	0	582	0	0
1625	581	40840	2	582	40859	2	582	0	0	582	0	0
1626	581	40841	2	582	40860	2	582	0	0	582	0	0
1627	581	40842	2	582	40861	2	582	0	0	582	0	0
1628	581	40843	2	582	40862	2	582	0	0	582	0	0
1629	581	40844	2	582	40844	2	582	0	0	582	0	0
1630	581	40845	2	582	40845	2	582	0	0	582	0	0
1631	581	40846	2	582	40846	2	582	0	0	582	0	0
1632	581	40847	1	582	40847	1	582	0	0	582	0	0
1633	581	40848	2	582	40848	2	582	0	0	582	0	0
1634	581	40849	2	582	40849	2	582	0	0	582	0	0
1635	581	40850	1	582	40850	1	582	0	0	582	0	0
1636	583	40863	2	584	40882	2	584	0	0	584	0	0
1637	583	40864	2	584	40883	2	584	0	0	584	0	0
1638	583	40865	2	584	40884	2	584	0	0	584	0	0
1639	583	40866	2	584	40885	2	584	0	0	584	0	0
1640	583	40867	2	584	40886	2	584	0	0	584	0	0
1641	583	40868	2	584	40887	2	584	0	0	584	0	0
1642	583	40869	2	584	40888	2	584	0	0	584	0	0
1643	583	40870	2	584	40889	2	584	0	0	584	0	0
1644	583	40871	2	584	40890	2	584	0	0	584	0	0
1645	583	40872	2	584	40891	2	584	0	0	584	0	0
1646	583	40873	2	584	40892	2	584	0	0	584	0	0
1647	583	40874	2	584	40893	2	584	0	0	584	0	0
1648	583	40875	2	584	40875	2	584	0	0	584	0	0
1649	583	40876	2	584	40876	2	584	0	0	584	0	0
1650	583	40877	2	584	40877	2	584	0	0	584	0	0
1651	583	40878	1	584	40878	1	584	0	0	584	0	0
1652	583	40879	2	584	40879	2	584	0	0	584	0	0
1653	583	40880	2	584	40880	2	584	0	0	584	0	0
1654	583	40881	1	584	40881	1	584	0	0	584	0	0
1659	587	40910	2	588	40934	2	588	0	0	588	0	0
1660	587	40911	2	588	40935	2	588	0	0	588	0	0
1661	587	40912	2	588	40936	2	588	0	0	588	0	0
1662	587	40913	2	588	40937	2	588	0	0	588	0	0
1663	587	40914	2	588	40938	2	588	0	0	588	0	0
1664	587	40915	2	588	40939	2	588	0	0	588	0	0
1665	587	40916	2	588	40940	2	588	0	0	588	0	0
1666	587	40917	2	588	40941	2	588	0	0	588	0	0
1667	587	40918	2	588	40942	2	588	0	0	588	0	0
1668	587	40919	2	588	40943	2	588	0	0	588	0	0
1669	587	40920	2	588	40944	2	588	0	0	588	0	0
1670	587	40921	2	588	40945	2	588	0	0	588	0	0
1671	587	40922	2	588	40922	2	588	0	0	588	0	0
1672	587	40923	2	588	40923	2	588	0	0	588	0	0
1673	587	40924	2	588	40924	2	588	0	0	588	0	0
1674	587	40925	1	588	40925	1	588	0	0	588	0	0
1675	587	40926	2	588	40926	2	588	0	0	588	0	0
1676	587	40927	2	588	40927	2	588	0	0	588	0	0
1677	587	40928	1	588	40928	1	588	0	0	588	0	0
1678	587	40929	1	588	40929	1	588	0	0	588	0	0
1679	587	40930	2	588	40930	2	588	0	0	588	0	0
1680	587	40931	2	588	40931	2	588	0	0	588	0	0
1683	589	40946	2	590	40970	2	590	0	0	590	0	0
1684	589	40947	2	590	40971	2	590	0	0	590	0	0
1685	589	40948	2	590	40972	2	590	0	0	590	0	0
1686	589	40949	2	590	40973	2	590	0	0	590	0	0
1687	589	40950	2	590	40974	2	590	0	0	590	0	0
1688	589	40951	2	590	40975	2	590	0	0	590	0	0
1689	589	40952	2	590	40976	2	590	0	0	590	0	0
1690	589	40953	2	590	40977	2	590	0	0	590	0	0
1691	589	40954	2	590	40978	2	590	0	0	590	0	0
1692	589	40955	2	590	40979	2	590	0	0	590	0	0
1693	589	40956	2	590	40980	2	590	0	0	590	0	0
1694	589	40957	2	590	40981	2	590	0	0	590	0	0
1695	589	40958	2	590	40958	2	590	0	0	590	0	0
1696	589	40959	2	590	40959	2	590	0	0	590	0	0
1697	589	40960	2	590	40960	2	590	0	0	590	0	0
1698	589	40961	1	590	40961	1	590	0	0	590	0	0
1699	589	40962	2	590	40962	2	590	0	0	590	0	0
1700	589	40963	2	590	40963	2	590	0	0	590	0	0
1701	589	40964	1	590	40964	1	590	0	0	590	0	0
1702	589	40965	1	590	40965	1	590	0	0	590	0	0
1703	589	40966	2	590	40966	2	590	0	0	590	0	0
1704	589	40967	2	590	40967	2	590	0	0	590	0	0
1705	591	40996	2	591	0	0	591	0	0	591	0	0
1706	591	40996	2	591	0	0	591	0	0	591	0	0
1707	591	40997	1	591	0	0	591	0	0	591	0	0
1708	591	40998	2	591	0	0	591	0	0	591	0	0
1709	591	40999	1	591	0	0	591	0	0	591	0	0
1710	592	41000	2	592	0	0	592	0	0	592	0	0
1711	592	41000	2	592	0	0	592	0	0	592	0	0
1712	592	41001	1	592	0	0	592	0	0	592	0	0
1713	592	41002	2	592	0	0	592	0	0	592	0	0
1714	592	41003	1	592	0	0	592	0	0	592	0	0
1715	594	41011	2	594	0	0	594	0	0	594	0	0
1716	594	41011	2	594	0	0	594	0	0	594	0	0
1717	594	41011	2	594	41016	3	594	0	0	594	0	0
1718	594	41011	2	594	41016	3	594	0	0	594	0	0
1719	594	41011	2	594	0	0	594	0	0	594	0	0
1720	594	41011	2	594	0	0	594	0	0	594	0	0
1721	594	41012	2	594	0	0	594	0	0	594	0	0
1722	594	41012	2	594	0	0	594	0	0	594	0	0
1726	594	41011	2	594	0	0	594	0	0	594	0	0
1727	597	14017	2	598	14019	2	598	0	0	598	0	0
1728	597	14017	2	598	14019	2	598	0	0	598	0	0
1729	597	14017	2	598	14019	2	598	0	0	598	0	0
1730	597	14017	2	598	14019	2	598	0	0	598	0	0
1731	597	14017	2	598	14019	2	598	0	0	598	0	0
1732	597	14017	2	598	14019	2	598	0	0	598	0	0
1733	597	14017	2	598	14019	2	598	0	0	598	0	0
1734	597	14017	2	598	14019	2	598	0	0	598	0	0
1735	597	14017	2	598	14019	2	598	0	0	598	0	0
1736	597	14017	2	598	14019	2	598	0	0	598	0	0
1737	597	14017	2	598	14019	2	598	0	0	598	0	0
1738	597	14017	2	598	14019	2	598	0	0	598	0	0
1739	597	14018	2	598	14018	2	598	0	0	598	0	0
1740	597	14018	2	598	14018	2	598	0	0	598	0	0
1741	597	14018	2	598	14018	2	598	0	0	598	0	0
1742	597	14037	1	598	14037	1	598	0	0	598	0	0
1743	597	14018	2	598	14018	2	598	0	0	598	0	0
1744	597	14017	2	598	14017	2	598	0	0	598	0	0
1745	597	14039	1	598	14039	1	598	0	0	598	0	0
1746	597	14039	1	598	14039	1	598	0	0	598	0	0
1747	597	14037	1	598	14037	1	598	0	0	598	0	0
1748	597	14017	2	598	14017	2	598	0	0	598	0	0
1749	599	14020	2	600	14022	2	600	0	0	600	0	0
1750	599	14020	2	600	14022	2	600	0	0	600	0	0
1751	599	14020	2	600	14022	2	600	0	0	600	0	0
1752	599	14020	2	600	14022	2	600	0	0	600	0	0
1753	599	14020	2	600	14022	2	600	0	0	600	0	0
1754	599	14020	2	600	14022	2	600	0	0	600	0	0
1755	599	14020	2	600	14022	2	600	0	0	600	0	0
1756	599	14020	2	600	14022	2	600	0	0	600	0	0
1757	599	14020	2	600	14022	2	600	0	0	600	0	0
1758	599	14020	2	600	14022	2	600	0	0	600	0	0
1759	599	14020	2	600	14022	2	600	0	0	600	0	0
1760	599	14020	2	600	14022	2	600	0	0	600	0	0
1761	599	14021	2	600	14021	2	600	0	0	600	0	0
1762	599	14021	2	600	14021	2	600	0	0	600	0	0
1763	599	14021	2	600	14021	2	600	0	0	600	0	0
1764	599	14038	1	600	14038	1	600	0	0	600	0	0
1765	599	14021	2	600	14021	2	600	0	0	600	0	0
1766	599	14020	2	600	14020	2	600	0	0	600	0	0
1767	599	14040	1	600	14040	1	600	0	0	600	0	0
1768	599	14040	1	600	14040	1	600	0	0	600	0	0
1769	599	14038	1	600	14038	1	600	0	0	600	0	0
1770	599	14020	2	600	14020	2	600	0	0	600	0	0
1771	605	14043	2	605	0	0	605	0	0	605	0	0
1772	605	14043	2	605	0	0	605	0	0	605	0	0
1773	605	14045	1	605	0	0	605	0	0	605	0	0
1774	605	14045	1	605	0	0	605	0	0	605	0	0
1775	605	14047	2	605	0	0	605	0	0	605	0	0
1776	606	14044	2	606	0	0	606	0	0	606	0	0
1777	606	14044	2	606	0	0	606	0	0	606	0	0
1778	606	14046	1	606	0	0	606	0	0	606	0	0
1779	606	14046	1	606	0	0	606	0	0	606	0	0
1780	606	14048	2	606	0	0	606	0	0	606	0	0
1781	596	41057	2	596	0	0	596	0	0	596	0	0
1782	596	41057	2	596	0	0	596	0	0	596	0	0
1783	596	41057	2	596	41061	3	596	0	0	596	0	0
1784	596	41057	2	596	41061	3	596	0	0	596	0	0
1785	596	41057	2	596	0	0	596	0	0	596	0	0
1786	596	41057	2	596	0	0	596	0	0	596	0	0
1787	596	41058	2	596	0	0	596	0	0	596	0	0
1788	596	41058	2	596	0	0	596	0	0	596	0	0
1792	596	41057	2	596	0	0	596	0	0	596	0	0
1793	601	41063	2	602	41065	2	602	0	0	602	0	0
1794	601	41063	2	602	41065	2	602	0	0	602	0	0
1795	601	41063	2	602	41065	2	602	0	0	602	0	0
1796	601	41063	2	602	41065	2	602	0	0	602	0	0
1797	601	41063	2	601	41087	3	602	41065	2	602	41088	3
1798	601	41063	2	601	41087	3	602	41065	2	602	41088	3
1799	601	41063	2	601	41087	3	602	41065	2	602	41088	3
1800	601	41063	2	601	41087	3	602	41065	2	602	41088	3
1801	601	41063	2	602	41065	2	602	0	0	602	0	0
1802	601	41063	2	602	41065	2	602	0	0	602	0	0
1803	601	41063	2	602	41065	2	602	0	0	602	0	0
1804	601	41063	2	602	41065	2	602	0	0	602	0	0
1805	601	41064	2	602	41064	2	602	0	0	602	0	0
1806	601	41064	2	602	41064	2	602	0	0	602	0	0
1807	601	41064	2	602	41064	2	602	0	0	602	0	0
1808	601	41083	1	602	41083	1	602	0	0	602	0	0
1809	601	41064	2	602	41064	2	602	0	0	602	0	0
1810	601	41063	2	602	41063	2	602	0	0	602	0	0
1811	601	41085	1	602	41085	1	602	0	0	602	0	0
1812	601	41085	1	602	41085	1	602	0	0	602	0	0
1813	601	41083	1	602	41083	1	602	0	0	602	0	0
1814	601	41063	2	602	41063	2	602	0	0	602	0	0
1815	603	41066	2	604	41068	2	604	0	0	604	0	0
1816	603	41066	2	604	41068	2	604	0	0	604	0	0
1817	603	41066	2	604	41068	2	604	0	0	604	0	0
1818	603	41066	2	604	41068	2	604	0	0	604	0	0
1819	603	41066	2	603	41088	3	604	41068	2	604	41089	3
1820	603	41066	2	603	41088	3	604	41068	2	604	41089	3
1821	603	41066	2	603	41088	3	604	41068	2	604	41089	3
1822	603	41066	2	603	41088	3	604	41068	2	604	41089	3
1823	603	41066	2	604	41068	2	604	0	0	604	0	0
1824	603	41066	2	604	41068	2	604	0	0	604	0	0
1825	603	41066	2	604	41068	2	604	0	0	604	0	0
1826	603	41066	2	604	41068	2	604	0	0	604	0	0
1827	603	41067	2	604	41067	2	604	0	0	604	0	0
1828	603	41067	2	604	41067	2	604	0	0	604	0	0
1829	603	41067	2	604	41067	2	604	0	0	604	0	0
1830	603	41084	1	604	41084	1	604	0	0	604	0	0
1831	603	41067	2	604	41067	2	604	0	0	604	0	0
1832	603	41066	2	604	41066	2	604	0	0	604	0	0
1833	603	41086	1	604	41086	1	604	0	0	604	0	0
1834	603	41086	1	604	41086	1	604	0	0	604	0	0
1835	603	41084	1	604	41084	1	604	0	0	604	0	0
1836	603	41066	2	604	41066	2	604	0	0	604	0	0
1837	607	41090	2	608	41091	2	608	0	0	608	0	0
1838	607	41090	2	608	41091	2	608	0	0	608	0	0
1839	607	41090	2	607	41092	3	608	41091	2	608	41093	3
1840	607	41090	2	607	41092	3	608	41091	2	608	41093	3
1841	607	41090	2	608	41091	2	608	0	0	608	0	0
1842	607	41090	2	608	41091	2	608	0	0	608	0	0
1843	607	41094	2	608	41095	2	608	0	0	608	0	0
1844	607	41094	2	608	41095	2	608	0	0	608	0	0
1845	607	41094	2	608	41095	2	608	0	0	608	0	0
1846	607	41090	2	608	41091	2	608	0	0	608	0	0
1847	607	41094	2	608	41095	2	608	0	0	608	0	0
1848	607	41090	2	608	41091	2	608	0	0	608	0	0
1849	607	41096	1	608	41097	1	608	0	0	608	0	0
1850	607	0	0	608	0	0	608	0	0	608	0	0
1851	607	0	0	608	0	0	608	0	0	608	0	0
1852	607	0	0	608	0	0	608	0	0	608	0	0
1853	609	41104	2	610	41104	2	609	0	0	610	0	0
1854	609	41104	2	610	41104	2	609	0	0	610	0	0
1855	609	41104	2	610	41104	2	609	0	0	610	0	0
1856	609	41104	2	610	41104	2	609	0	0	610	0	0
1857	609	41104	2	610	41104	2	609	0	0	610	0	0
1858	609	41104	2	610	41104	2	609	0	0	610	0	0
1859	609	41104	2	610	41104	2	609	0	0	610	0	0
1860	609	41104	2	610	41104	2	609	0	0	610	0	0
1861	609	41104	2	610	41104	2	609	0	0	610	0	0
1862	609	41104	2	610	41104	2	609	0	0	610	0	0
1863	609	41104	2	610	41104	2	609	0	0	610	0	0
1864	609	41104	2	610	41104	2	609	0	0	610	0	0
1865	609	41105	2	610	41105	2	609	0	0	610	0	0
1866	609	41105	2	610	41105	2	609	0	0	610	0	0
1867	609	41105	2	610	41105	2	609	0	0	610	0	0
1868	609	41104	2	610	41104	2	609	0	0	610	0	0
1869	609	41104	2	610	41104	2	609	0	0	610	0	0
1870	609	41105	2	610	41105	2	609	0	0	610	0	0
1871	609	41105	2	610	41105	2	609	0	0	610	0	0
1872	609	41106	1	610	41106	1	609	0	0	610	0	0
1873	609	41107	1	610	41107	1	609	0	0	610	0	0
1874	609	41104	2	610	41104	2	609	0	0	610	0	0
1875	611	41108	2	612	41108	2	611	0	0	612	0	0
1876	611	41108	2	612	41108	2	611	0	0	612	0	0
1877	611	41108	2	612	41108	2	611	0	0	612	0	0
1878	611	41108	2	612	41108	2	611	0	0	612	0	0
1879	611	41108	2	612	41108	2	611	0	0	612	0	0
1880	611	41108	2	612	41108	2	611	0	0	612	0	0
1881	611	41108	2	612	41108	2	611	0	0	612	0	0
1882	611	41108	2	612	41108	2	611	0	0	612	0	0
1883	611	41108	2	612	41108	2	611	0	0	612	0	0
1884	611	41108	2	612	41108	2	611	0	0	612	0	0
1885	611	41108	2	612	41108	2	611	0	0	612	0	0
1886	611	41108	2	612	41108	2	611	0	0	612	0	0
1887	611	41109	2	612	41109	2	611	0	0	612	0	0
1888	611	41109	2	612	41109	2	611	0	0	612	0	0
1889	611	41109	2	612	41109	2	611	0	0	612	0	0
1890	611	41108	2	612	41108	2	611	0	0	612	0	0
1891	611	41108	2	612	41108	2	611	0	0	612	0	0
1892	611	41109	2	612	41109	2	611	0	0	612	0	0
1893	611	41109	2	612	41109	2	611	0	0	612	0	0
1894	611	41110	1	612	41110	1	611	0	0	612	0	0
1895	611	41111	1	612	41111	1	611	0	0	612	0	0
1896	611	41108	2	612	41108	2	611	0	0	612	0	0
1897	613	41117	2	613	0	0	613	0	0	613	0	0
1898	613	41117	2	613	0	0	613	0	0	613	0	0
1899	613	41117	2	613	0	0	613	0	0	613	0	0
1900	613	41118	2	613	0	0	613	0	0	613	0	0
1901	613	41118	2	613	0	0	613	0	0	613	0	0
1902	614	41119	2	614	0	0	614	0	0	614	0	0
1903	614	41119	2	614	0	0	614	0	0	614	0	0
1904	614	41119	2	614	0	0	614	0	0	614	0	0
1905	614	41120	2	614	0	0	614	0	0	614	0	0
1906	614	41121	1	614	0	0	614	0	0	614	0	0
1907	620	41128	2	620	0	0	620	0	0	620	0	0
1908	620	41128	2	620	0	0	620	0	0	620	0	0
1909	620	41128	2	620	41132	3	620	0	0	620	0	0
1910	620	41128	2	620	41132	3	620	0	0	620	0	0
1911	620	41128	2	620	0	0	620	0	0	620	0	0
1912	620	41128	2	620	0	0	620	0	0	620	0	0
1913	620	41129	2	620	0	0	620	0	0	620	0	0
1914	620	41129	2	620	0	0	620	0	0	620	0	0
1918	620	41128	2	620	0	0	620	0	0	620	0	0
1919	615	41133	2	615	0	0	615	0	0	615	0	0
1920	616	41133	2	616	0	0	616	0	0	616	0	0
1921	615	41133	2	615	0	0	615	0	0	615	0	0
1922	616	41133	2	616	0	0	616	0	0	616	0	0
1923	615	41133	2	615	41147	3	615	0	0	615	0	0
1924	616	41133	2	616	41147	3	616	0	0	616	0	0
1925	615	41133	2	615	41147	3	615	0	0	615	0	0
1926	616	41133	2	616	41147	3	616	0	0	616	0	0
1927	615	41133	2	615	0	0	615	0	0	615	0	0
1928	616	41133	2	616	0	0	616	0	0	616	0	0
1929	615	41133	2	615	0	0	615	0	0	615	0	0
1930	616	41133	2	616	0	0	616	0	0	616	0	0
1931	615	41134	2	616	41134	2	615	0	0	616	0	0
1932	615	41134	2	616	41134	2	615	0	0	616	0	0
1933	615	41134	2	616	41134	2	615	0	0	616	0	0
1934	615	41133	2	615	0	0	615	0	0	615	0	0
1935	616	41133	2	616	0	0	616	0	0	616	0	0
1936	615	41134	2	615	0	0	615	0	0	615	0	0
1937	616	41134	2	616	0	0	616	0	0	616	0	0
1938	615	41135	1	616	41135	1	615	0	0	616	0	0
1939	615	41136	1	616	41136	1	615	0	0	616	0	0
1940	615	41133	2	616	41133	2	615	0	0	616	0	0
1941	615	41135	1	616	41135	1	615	0	0	616	0	0
1943	617	41137	2	617	0	0	617	0	0	617	0	0
1944	618	41137	2	618	0	0	618	0	0	618	0	0
1945	617	41137	2	617	0	0	617	0	0	617	0	0
1946	618	41137	2	618	0	0	618	0	0	618	0	0
1947	617	41137	2	617	41148	3	617	0	0	617	0	0
1948	618	41137	2	618	41148	3	618	0	0	618	0	0
1949	617	41137	2	617	41148	3	617	0	0	617	0	0
1950	618	41137	2	618	41148	3	618	0	0	618	0	0
1951	617	41137	2	617	0	0	617	0	0	617	0	0
1952	618	41137	2	618	0	0	618	0	0	618	0	0
1953	617	41137	2	617	0	0	617	0	0	617	0	0
1954	618	41137	2	618	0	0	618	0	0	618	0	0
1955	617	41138	2	618	41138	2	617	0	0	618	0	0
1956	617	41138	2	618	41138	2	617	0	0	618	0	0
1957	617	41138	2	618	41138	2	617	0	0	618	0	0
1958	617	41137	2	617	0	0	617	0	0	617	0	0
1959	618	41137	2	618	0	0	618	0	0	618	0	0
1960	617	41138	2	617	0	0	617	0	0	617	0	0
1961	618	41138	2	618	0	0	618	0	0	618	0	0
1962	617	41139	1	618	41139	1	617	0	0	618	0	0
1963	617	41140	1	618	41140	1	617	0	0	618	0	0
1964	617	41137	2	618	41137	2	617	0	0	618	0	0
1965	617	41137	2	618	41137	2	617	0	0	618	0	0
1967	621	41133	2	621	0	0	621	0	0	621	0	0
1968	622	41133	2	622	0	0	622	0	0	622	0	0
1969	621	41133	2	621	0	0	621	0	0	621	0	0
1970	622	41133	2	622	0	0	622	0	0	622	0	0
1971	621	41133	2	621	41147	2	621	0	0	621	0	0
1972	622	41133	2	622	41147	2	622	0	0	622	0	0
1973	621	41133	2	621	41147	2	621	0	0	621	0	0
1974	622	41133	2	622	41147	2	622	0	0	622	0	0
1975	621	41133	2	621	0	0	621	0	0	621	0	0
1976	622	41133	2	622	0	0	622	0	0	622	0	0
1977	621	41133	2	621	0	0	621	0	0	621	0	0
1978	622	41133	2	622	0	0	622	0	0	622	0	0
1979	621	41134	2	622	41134	2	621	0	0	622	0	0
1980	621	41134	2	622	41134	2	621	0	0	622	0	0
1981	621	41134	2	622	41134	2	621	0	0	622	0	0
1982	621	41133	2	621	0	0	621	0	0	621	0	0
1983	622	41133	2	622	0	0	622	0	0	622	0	0
1984	621	41134	2	621	0	0	621	0	0	621	0	0
1985	622	41134	2	622	0	0	622	0	0	622	0	0
1986	621	41135	1	622	41135	1	621	0	0	622	0	0
1987	621	41136	1	622	41136	1	621	0	0	622	0	0
1988	621	41133	2	622	41133	2	621	0	0	622	0	0
1989	621	41135	1	622	41135	1	621	0	0	622	0	0
1991	623	41137	2	623	0	0	623	0	0	623	0	0
1992	624	41137	2	624	0	0	624	0	0	624	0	0
1993	623	41137	2	623	0	0	623	0	0	623	0	0
1994	624	41137	2	624	0	0	624	0	0	624	0	0
1995	623	41137	2	623	41148	3	623	0	0	623	0	0
1996	624	41137	2	624	41148	3	624	0	0	624	0	0
1997	623	41137	2	623	41148	3	623	0	0	623	0	0
1998	624	41137	2	624	41148	3	624	0	0	624	0	0
1999	623	41137	2	623	0	0	623	0	0	623	0	0
2000	624	41137	2	624	0	0	624	0	0	624	0	0
2001	623	41137	2	623	0	0	623	0	0	623	0	0
2002	624	41137	2	624	0	0	624	0	0	624	0	0
2003	623	41138	2	624	41138	2	623	0	0	624	0	0
2004	623	41138	2	624	41138	2	623	0	0	624	0	0
2005	623	41138	2	624	41138	2	623	0	0	624	0	0
2006	623	41137	2	623	0	0	623	0	0	623	0	0
2007	624	41137	2	624	0	0	624	0	0	624	0	0
2008	623	41138	2	623	0	0	623	0	0	623	0	0
2009	624	41138	2	624	0	0	624	0	0	624	0	0
2010	623	41139	1	624	41139	1	623	0	0	624	0	0
2011	623	41140	1	624	41140	1	623	0	0	624	0	0
2012	623	41137	2	624	41137	2	623	0	0	624	0	0
2013	623	41137	2	624	41137	2	623	0	0	624	0	0
2016	807	41151	2	807	0	0	807	0	0	807	0	0
2017	807	41150	2	807	0	0	807	0	0	807	0	0
2019	807	41151	2	807	0	0	807	0	0	807	0	0
2021	807	41150	2	807	0	0	807	0	0	807	0	0
2022	807	41150	2	807	0	0	807	0	0	807	0	0
2023	807	41150	2	807	0	0	807	0	0	807	0	0
2024	807	41150	2	807	0	0	807	0	0	807	0	0
2025	807	41150	2	807	0	0	807	0	0	807	0	0
2026	807	41150	2	807	0	0	807	0	0	807	0	0
2027	807	41151	2	807	0	0	807	0	0	807	0	0
2028	807	41152	1	807	0	0	807	0	0	807	0	0
2029	807	41152	1	807	0	0	807	0	0	807	0	0
2030	807	41153	1	807	0	0	807	0	0	807	0	0
2031	807	41151	2	807	0	0	807	0	0	807	0	0
2032	626	41155	2	626	0	0	626	0	0	626	0	0
2033	626	41155	2	626	0	0	626	0	0	626	0	0
2034	626	41155	2	626	41159	3	626	0	0	626	0	0
2035	626	41155	2	626	41159	3	626	0	0	626	0	0
2036	626	41155	2	626	0	0	626	0	0	626	0	0
2037	626	41155	2	626	0	0	626	0	0	626	0	0
2038	626	41156	2	626	0	0	626	0	0	626	0	0
2039	626	41156	2	626	0	0	626	0	0	626	0	0
2043	626	41155	2	626	0	0	626	0	0	626	0	0
2044	627	41161	2	627	0	0	627	0	0	627	0	0
2045	628	41161	2	628	0	0	628	0	0	628	0	0
2046	627	41161	2	627	0	0	627	0	0	627	0	0
2047	628	41161	2	628	0	0	628	0	0	628	0	0
2048	627	41161	2	627	41175	3	627	0	0	627	0	0
