ItemCode	DescID	Comment
50911401	1	选择2个能力值+2\n戴上眼镜后看起来学识渊博
51010751	1	选择1个能力值+3\n略带野性的格子纹口罩
51413151	1	选择1个能力值+1\n看着没什么胃口的肉
50911411	1	选择1个能力值+1\n晶莹剔透的蓝宝石耳钉
51110771	1	选择2个能力值+1\n晶莹剔透的蓝宝石项链
50117171	1	选择1个能力值+1\n炎炎夏日可以很好的挡住阳光！
51413301	1	选择1个能力值+3\n时尚达人必备的背包
51511031	1	选择1个能力值+3\n白色英雄纹章
50911301	1	选择1个能力值+3\n觉醒妮妮的耳环
51010351	1	选择1个能力值+1\n钢铁口罩
80310971	1	能力道具\n缤纷圣诞套装
51413341	1	选择3个能力值+1\n仓鼠形状的可爱背包
51612181	1	选择3个能力值+1\n公主殿下的可爱宠物龙
50911421	1	选择1个能力值+2\n（该道具可在账号内进行转移。\n每天限转移1次，0点重置转移次数）
50117221	1	选择1个能力值+2\n将长发扎起来增添一份可爱感的发型
50117231	1	选择1个能力值+2\n空气烫为焦点的发型
51612191	1	选择2个能力值+1\n用机械制造的老鹰
50313151	1	特殊套装效果：所有能力+1\n能力道具\n奢华的黑金点缀的传统服饰
50117241	1	选择1个能力值+2\n不会被风吹散的黑发
51413291	1	选择2个能力值+1\n齐天大圣的武器
51211441	1	选择1个能力值+1\n用真皮制作的简单腕带
51010771	1	选择2个能力值+1\n街头艺人必备！
50414431	1	能力道具\n超大宽松的套头衫
50512911	1	能力道具\n这就是时尚！
50613711	1	能力道具\n时尚而又简约的运动鞋
51310671	1	选择1个能力值+3\n粉红爱心戒
50910781	1	选择1个能力值+1\n粉红爱心眼
80110143	1	选择1个能力值+3\n我的发型！我做主！
50117251	1	选择1个能力值+2\n人气满满，猫耳朵耳机！
50117261	1	选择1个能力值+2\n帽子后面的长绳让人充满个性！
51311241	1	选择2个能力值+1\n金灿灿的连指手套，也能供保暖
51413351	1	选择2个能力值+1\n感受下能把一切烧成灰烬的恶魔气息吧！
50117251	1	选择1个能力值+2\n人气满满，猫耳朵耳机！
50117261	1	选择1个能力值+2\n帽子后面的长绳让人充满个性！
51311241	1	选择2个能力值+1\n金灿灿的连指手套，也能供保暖
51413351	1	选择2个能力值+1\n感受下能把一切烧成灰烬的恶魔气息吧！
50414441	1	特殊套装\n装备5件套时所有能力+1\n胜利时积分+100%\n能力道具
50512921	1	特殊套装\n装备5件套时所有能力+1\n胜利时积分+100%\n能力道具
50613721	1	特殊套装\n装备5件套时所有能力+1\n胜利时积分+100%\n能力道具
51010781	1	特殊套装\n装备5件套时所有能力+1\n胜利时积分+100%
51413361	1	特殊套装\n装备5件套时所有能力+1\n胜利时积分+100%
51311231	1	选择1个能力值+1\n 小小恶魔在我手里
50117271	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50212181	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50613731	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
51413371	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51511051	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51211451	1	选择2个能力值+1\n红色寒冰手镯
51110791	1	选择2个能力值+1\n暗黑恶魔项链
50211461	1	能力道具\n摇摇晃晃
51612181	2	永久\n公主殿下的可爱宠物龙
50117291	1	特殊套装！\n好友召回专属发型\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利积分+100%
50212201	1	特殊套装！\n好友召回专属套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利积分+100%
50613751	1	特殊套装！\n好友召回专属鞋子\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利积分+100%
50911431	1	特殊套装！\n好友召回专属装饰\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利积分+100%
51110861	1	选择2个能力值+1\n2021 [富翁时代]活动道具。
51110871	1	选择2个能力值+1\n2021 [富翁时代]活动道具。
51110881	1	选择2个能力值+1\n2021 [富翁时代]活动道具。
51110891	1	选择2个能力值+1\n2021 [富翁时代]活动道具。
51110901	1	选择2个能力值+1\n2021 [富翁时代]活动道具。
51413411	1	选择1个能力值+1\n穿着宇航服的兔子
50414451	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50512931	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50613791	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50911461	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51413451	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51110971	1	选择2个能力值+1\n天蓝色的玩具装饰
51311211	1	选择2个能力值+2\n犹如朱雀盘绕在手上
50117341	1	选择1个能力值+1\n散乱的不对称发型
51413431	1	选择1个能力值+2\n能感受到炽热火焰之力的符文之翼
50212221	1	能力道具\n豹纹为亮点的套装
50613771	1	能力道具\n简洁时尚的皮质鞋子
51311251	1	选择2个能力值+2\n犹如青龙盘绕在手上
50117361	1	选择1个能力值+1\n自然分层的马尾发型
51413441	1	选择1个能力值+2\n能感受到寒冷冰冻之力的符文之翼
50212231	1	能力道具\n自由都市风尚套装
50613781	1	能力道具\n自由都市风尚鞋子
50117351	1	选择1个能力值+2\n彩虹般缤纷多彩的发型
51612221	1	选择1个能力值+3\n能带来好运的传说中的金色龙
50911451	1	选择2个能力值+2\n带有粉毛的手铐…？不，这是太阳镜
51010801	1	选择1个能力值+2\n印有龟壳纹路的口罩
51010811	1	选择1个能力值+2\n为现代军人制作的高科技口罩
50911441	1	选择2个能力值+1\n这是手铐…？不，这是太阳镜
51110961	1	选择2个能力值+1\n街头对决时戴的潮人项链
50313201	1	特殊套装效果：所有能力+1\n能力道具\n印有华丽金色纹饰的机车族套装
50117371	1	选择1个能力值+3\n散发金光的嘻哈发型
51110801	1	选择2个能力值+1\n蕴含着千年神力的项链
51612201	1	选择2个能力值+1\n戴着帽子的可爱章鱼
51211471	1	选择3个能力值+1\n开启脉门，显示纹样！
51511071	1	选择3个能力值+1\n我的眼睛最漂亮
51413461	1	选择2个能力值+1\n中一枪让你无限增益加持！
51311261	1	选择2个能力值+1\n粉色的拳击手套，不适合用来打拳击。
51310631	1	选择1个能力值+1\n掌控一切的能量！
51611691	1	选择1个能力值+1\n黄金小雪人！
2712051	1	选择1个能力值+3\n样式不错的墨镜
51411341	1	选择1个能力值+1\n看我雷锤的厉害~！
2811481	1	选择1个能力值+1\n可爱的幸运小猫
2811801	1	选择1个能力值+1\n请命中红心
2811801	2	选择2个能力值+1\n请命中红心
80414631	1	能力道具\n韩版嘻哈上衣
51612231	1	选择1个能力值+1\n我也可以飞起来！
50117481	1	选择1个能力值+2\n淡淡的紫色是魅力点
51511081	1	选择1个能力值+2\n这是我梦寐以求的模型车！
50911491	1	选择2个能力值+1\n黑虎之力面罩
51311281	1	选择2个能力值+1\n感受下指环的黑暗力量吧！
51413481	1	选择2个能力值+1\n看起来柔软的可爱翅膀
50911481	1	选择2个能力值+1\n让人看起来很神秘的面具！
51612241	1	选择3个能力值+1\n可爱的小小羊驼
50414481	1	能力道具\n严格管控游戏的人穿的上衣
50512961	1	能力道具\n严格管控游戏的人穿的下衣
52122981	1	能力道具\n严格管控游戏的人穿的上衣和下衣
50414471	1	能力道具\n参加游戏的人穿的上衣
50512951	1	能力道具\n参加游戏的人穿的下衣
52122971	1	能力道具\n参加游戏的人穿的上衣和下衣
50117401	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n即休闲又帅气的帽子
50212251	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n即休闲又帅气的上下衣套装\n能力道具
50613831	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n即休闲又帅气的鞋子\n能力道具
50117391	1	特殊套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n精致制服配套的发型#2
50212241	1	特殊套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n精致的制服上下衣#2\n能力道具
50613811	1	特殊套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n精致制服配套的鞋子#2\n能力道具
51311271	1	特殊套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n精致制服配套的手套#2
50414491	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n何时都能自信的裁剪上衣\n能力道具
50512971	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n何时都能自信的蓝色牛仔裤\n能力道具
50613821	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n何时都能自信的高帮鞋\n能力道具
50911561	1	选择1个能力值+1\n有一股甜甜的气味
51010831	1	选择1个能力值+1\n又甜又脆的超大椪糖
51211491	1	选择3个能力值+1\n这个不能吃，只能用来看！
51413511	1	选择1个能力值+1\n背上老虎背包一起去旅行吧！
50911531	1	选择2个能力值+1\n安杰拉正在看着你
50911541	1	选择2个能力值+1\n莉莉丝正在看着你
50911551	1	选择2个能力值+1\n幻雄正在看着你
51511101	1	选择1个能力值+1\n想成为天鹅的小鸭子
51612261	1	选择3个能力值+1\n闪闪发光的金色气球小狗
50911571	1	选择2个能力值+1\n潮人的颜色,粉色的太阳镜
51010841	1	选择1个能力值+1\n金色背景加上黑色线条的图案
50414531	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50513011	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50613851	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50911511	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51311301	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51612251	1	选择2个能力值+1\n一直跟随你的可爱雪人
50117491	1	选择2个能力值+1\n用纸折出来的帽子
51413501	1	选择1个能力值+1\n只有皇帝企鹅才能享用的高蛋白海鲜
51511091	1	选择1个能力值+1\n闪闪发光的不全都是金子
51111001	1	选择2个能力值+1\n作为礼物送给爱人的闪亮项链
51211481	1	选择1个能力值+1\n闪亮的恐龙娃娃
51413491	1	选择2个能力值+1\n闪闪发光的不全都是金子
50911521	1	选择2个能力值+2\n哥特式风格的脸部装饰
51010821	1	选择1个能力值+3\n戴上这个你也可以拯救世界
50313221	1	能力道具\n南极真正的主人！请大家爱护环境！
50414551	1	能力道具\n最新流行的刺绣夹克
50414611	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n幻般的彩虹夹克\n能力道具
50513041	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n实际很暖和的高筒裤\n能力道具
50613881	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n让你保持平衡的气垫鞋\n能力道具
51511111	1	喂养史莱姆活动中可以获得的道具（养成神秘史莱姆国王奖励）
51413521	1	选择1个能力值+1\n入口即化的草莓味巧克力
50613271	1	特殊套装\n可在[精挑细选！]活动里获得
50116571	1	特殊套装\n可在[精挑细选！]活动里获得
2114465	1	所有能力+1\n好亮 好闪 睁不开眼咯
51010851	1	选择1个能力值+2\n用过一次就要扔掉，有点可惜！
51413531	1	选择1个能力值+2\n外出必备的迷你包
50911581	1	选择2个能力值+1\n刚好遮住你的眼睛
51111011	1	选择2个能力值+1\n时下流行的短项链
50313231	1	特殊套装效果：所有能力+1\n黑与白为主色调的时尚服装
50117521	1	选择1个能力值+3\n公主的可爱双马尾
50117591	1	选择1个能力值+2\n高贵典雅的贵族发型
50117601	1	选择1个能力值+1\n侧向扎的马尾更有魅力
50117611	1	选择1个能力值+1\n短发加上波浪更可爱
50810961	1	选择1个能力值+3\n闪闪发光的小鹿角
50212281	1	能力道具\n兼顾外观和功能的白色运动服
50212291	1	能力道具\n这次白色T恤配上黑色牛仔背带
50613921	1	能力道具\n兼顾外观和功能的白色靴子
50613931	1	能力道具\n简洁时尚的运动鞋
51311341	1	选择2个能力值+2\n犹如玄武盘绕在手上
51311351	1	选择2个能力值+2\n犹如白虎盘绕在手上
51211581	1	选择1个能力值+2\n不只是护臂，还是富有的象征！
51511131	1	选择1个能力值+2\n智能科技音响配上金色，能播放出更华丽的音乐？！
51612071	1	选择2个能力值+2\n祝大家春节快乐！
50114331	1	选择1个能力值+1\n嚣张小猴
80910401	1	选择1个能力值+1\n雷朋渐变墨镜
50911611	1	能力道具\n很普通的兽脸面具
50911621	1	能力道具\n露出恐惧气息的面具
51211501	1	能力道具\n装在手臂上的小弩
51211511	1	能力道具\n狩猎开始！！
51413551	1	能力道具\n正在充电中
51413561	1	能力道具\n带上这个不愁手机没电
51612281	1	能力道具\n带有金色翅膀的皇冠
51612291	1	能力道具\n散发出闪耀光芒的皇冠
51511121	1	选择1个能力值+2\n胜利了，好开心！
50613891	1	商城鞋子能力值\n（该道具可在账号内进行转移。\n每天限转移1次，0点重置转移次数。）
50117541	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具\n配上两片冰叶，小心头痛！
50212271	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具\n去约会时穿的服装
50613911	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具\n去约会时穿的鞋子
51010871	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n去约会时戴的口罩
51211531	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n去约会时戴的手表
51413611	1	选择2个能力值+1\n让我们来收集猫咪贴纸吧！
51612271	1	选择2个能力值+1\n一只非常疲惫的小蜜蜂，还在飞呀飞！
51211051	1	选择1个能力值+1\n叼着果实的安提
80910401	2	选择1个能力值+1\n雷朋渐变墨镜
51612311	1	选择1个能力值+2\n我不是货物！快放开我！
50810981	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n网红主播必备用品！
50414651	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n穿着这件上衣像个游戏高手
50513081	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n穿着很舒适的下衣
50613991	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n穿着很舒适的鞋子
50911651	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n个性主播必备的护目镜！
51612301	1	选择2个能力值+1\n很可爱的博美犬气球
51311361	1	选择2个能力值+1\n不会凋零的粉红色小花
50117641	1	特殊套装\n装备3件套时3个能力+1\n胜利时积分+300%\n失败时积分+150%\n健身时要有个发带
50212341	1	特殊套装\n装备3件套时3个能力+1\n胜利时积分+300%\n失败时积分+150%\n健身时也可以很嘻哈
50614011	1	特殊套装\n装备3件套时3个能力+1\n胜利时积分+300%\n失败时积分+150%\n健身时必不可少的运动鞋
52124611	1	包含发型，上下衣套装，鞋子的一套特殊套装\n上下衣套装和鞋子是能力道具。\n特殊套装效果：\n选择3个能力值+1\n胜利时积分+300%\n失败时积分+150%
51413641	1	选择2个能力值+2\n让你们瞧瞧什么才是摇滚！
51511141	1	选择1个能力值+1\n很萌很可爱的小柯基
51010881	1	选择1个能力值+1\n戴上这个口罩呼吸很顺畅
51511151	1	选择1个能力值+1\n穿着白色工作服的地鼠
51413651	1	选择1个能力值+2\n白色不一定总是干净的
51211591	1	选择1个能力值+3\n这是爱的信物，千万不能丢！
50911631	1	选择1个能力值+2\n看起来很酷炫的黑色太阳镜
50212301	1	特殊套装\n装备3件套时所有能力+1\n能力道具\n这件帅爆了！
50613941	1	特殊套装\n装备3件套时所有能力+1\n能力道具\n穿上这个靴子，我就是模特！
51413621	1	特殊套装\n装备3件套时所有能力+1\n选择1个能力值+1\n滑板只是个挂件~！
81510071	1	选择1个能力值+1\n熊猫下身装饰
2114463	1	选择1个能力值+3\n好亮 好闪 睁不开眼咯
2217641	1	能力道具\n我来征服街头篮球！
50117651	1	选择1个能力值+1\n戴上虎帽，虎虎生威！
50117661	1	选择1个能力值+2\n缤纷七色彩虹发型
50212351	1	商城服装能力值\n背带为亮点的帅气套装
50212361	1	商城服装能力值\n魔法师们专用的套装
50614021	1	商城服装能力值\n帅气的硬皮黑色皮靴
50614031	1	商城服装能力值\n魔法师们专用的鞋子
51311371	1	选择1个能力值+2\n戴上虎爪，如虎添翼！
51413661	1	选择2个能力值+2\n暗黑君王的黑色披风
51413671	1	选择2个能力值+2\n光明领主的白色披风
51413681	1	选择1个能力值+1\n魔法师们必备的扫把
51211611	1	选择1个能力值+3\n能够感受到愤怒鬼面的气息
51511161	1	选择1个能力值+2\n可以飞起来！
51612321	1	选择2个能力值+2\n闪亮的月亮之下
51010891	1	选择2个能力值+2\n印有海怪獠牙的口罩\n（该道具可在账号内进行转移。\n每天限转移1次，0点重置转移次数。） 
51310921	2	选择3个能力值+1\n这次是红色的X光效果。
51411881	2	选择3个能力值+1\n金色蝶翅膀
51411891	1	选择3个能力值+1\n天使之翼
51412561	2	选择3个能力值+1\n爱心背包
51412571	2	选择3个能力值+1\n粉红慵懒猫
51412691	4	选择3个能力值+1\n犹如黑天使降临！
51412741	2	选择3个能力值+1\n你不相信它的重量是百吨吗？
50910251	1	选择3个能力值+1\n好像在漫画里见过这个面罩
50910921	1	选择3个能力值+1\n酷酷的白色酷派眼口罩！\n秀出自信，让你成为时尚达人！
51310851	3	选择3个能力值+1\n感受下指环带给你的力量吧！
51110631	3	选择2个能力值+1\n你周围漂浮的东西是什么？
51010411	2	选择2个能力值+1\n掩盖了我的本来面目
51010841	2	选择2个能力值+1\n金色背景加上黑色线条的图案
51412531	1	选择2个能力值+1\n感受下燃烧的恶魔气息吧！
51412521	1	选择2个能力值+1\n感受下神圣的天使气息吧！
50911371	2	选择2个能力值+1\n来自护目镜的光束！
51010731	2	选择2个能力值+1\n说谎就会鼻子变长
51111021	1	选择2个能力值+1\n来，看这里，笑一笑！
51612351	1	选择3个能力值+1\n非常非常可爱的小鸟
51413711	1	选择2个能力值+1\n我愿与你一起奔向月球
50117671	1	选择1个能力值+3\n耀眼的不是你的脸，而是你的发型。
50414661	1	特殊套装效果：所有能力+1\n能力道具\n犹如夜空中闪耀的银河般的上衣
50513131	1	特殊套装效果：所有能力+1\n能力道具\n犹如夜空中闪耀的银河般的下衣
50614051	1	特殊套装效果：所有能力+1\n能力道具\n犹如夜空中闪耀的银河般的鞋子
51413581	1	选择1个能力值+2\n传说中的渔夫使用过的鱼竿！
51110421	1	选择1个能力值+1\n虾米枕给您带来温馨的感觉。
82210591	1	选择1个能力值+3\n闪亮眼镜
50313041	1	能力道具\n散发着古典美的九尾灵狐服装
50312711	1	套装能力值额外+2(即+12+11)\n单件能力值额外+3(即+9+4)\n南极企鹅群的队长，威风凛凛！
51310671	1	选择1个能力值+3\n粉红爱心戒 
81410801	1	中投+2\n喵爪权杖
81610271	1	篮板+2\n漂浮的酒瓶
82210231	1	身体对抗+2\n可以带来好运的!!
80910591	1	中投+2\n挡风运动墨镜
80910251	1	3分球+2\n探测镜
81510091	1	运球+2\n时尚运动袜。
82210371	1	盖帽+2\n街头篮球道具设计大赛作品，作者：街头地带 T麦MAC迪1
81310111	1	跑动+2\n可爱手套
2711641	1	弹跳+2\n多种色彩的抛光防风镜
81410411	1	盖帽+2\n萌虎双肩包
50212371	1	能力道具\n穿上这个来场球赛吧！
50614041	1	能力道具\n专为时尚人士的黑色皮鞋
50212381	1	能力道具\n可以开场摇滚演唱会了
50414691	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50513161	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50614081	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
51311391	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51413731	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
50117681	1	迎接春天的学员发型
51511171	1	选择2个能力值+1\n粉色小兔子也很忙！
51211631	1	选择1个能力值+2\n霸气外露！
51311411	1	选择1个能力值+2\n酷似千鸟绝技！
50911671	1	选择2个能力值+1\n当我看到你时，心在我眼中闪烁
51413751	1	选择2个能力值+1\n肩上的可爱狐狸
50117701	1	选择1个能力值+3\n独特的粉色马尾辫
50313291	1	特殊套装效果：所有能力+1\n能力道具\n街头舞者间流行的服装
51410421	1	选择1个能力值+1\n背着捆好的西瓜撒腿就跑！
51411721	1	选择1个能力值+1\n樱花
2811643	1	选择1个能力值+1\n猫猫爪（棕色）
51310711	2	选择1个能力值+3\n您戴过寒冰做的戒指吗？快来试试吧!
80110142	1	选择1个能力值+3\n酷酷发型（红色）
50212391	1	商城服装能力\n喜庆的国风传统服饰
50614091	1	商城鞋子能力\n喜庆的国风传统鞋子
50313301	1	特殊套装效果：所有能力+1\n能力道具\n充满强烈愤怒气息的套装
50117721	1	选择1个能力值+2\n充满强烈愤怒气息的面罩
50117731	1	选择1个能力值+2\n邻家的博士发型
50117711	1	选择1个能力值+2\n像飓风一样强烈的发型
51413761	1	选择1个能力值+1\n无法掩饰爱你的心
51010901	1	选择2个能力值+1\n不用担心，咬不到人~
51511181	1	选择2个能力值+1\n胖嘟嘟的棉花糖狗狗
51211641	1	选择2个能力值+1\n原谅我的罪过
51311421	1	选择1个能力值+1\n美丽的手部装饰
2220171	1	能力道具\n传说中的街头篮球套装
51311431	1	选择2个能力值+1\n猫爪上的粉红色果冻
51413771	1	选择3个能力值+1\n赋予暗影之力的蛇矛
51010911	1	选择3个能力值+1\n独特的图案是焦点
50614101	1	商城鞋子能力+额外选择1个能力+1\n冒白烟的运动鞋 
50117741	1	选择1个能力值+3\n传统的白色醒狮帽
50911681	1	特殊套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n酒保戴的带刺太阳镜
50414711	1	特殊套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n酒保必备的最佳服装\n能力道具
50513171	1	特殊套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n酒保穿的格纹长裤\n能力道具
50614111	1	特殊套装\n装备4件套时2个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n酒保穿的休闲鞋\n能力道具
50117751	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n可爱的紫色童子军帽子
50212401	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n可爱的紫色童子军服装\n能力道具
50614121	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n可爱的紫色童子军鞋子\n能力道具
50117761	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n新入学的学生发型
50212411	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n新入学的学生套装\n能力道具
50614131	1	特殊套装\n装备3件套时1个能力+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n新入学的学生鞋子\n能力道具
50414721	1	能力道具\n雪白色的羊毛夹克
50513181	1	能力道具\n有破洞是这款牛仔裤的特点
52126031	1	能力道具\n由羊毛夹克和破洞水洗牛仔裤组成的礼包
52126041	1	能力道具\n印有可爱企鹅图案的雨衣
51612371	1	选择1个能力值+1\n三文鱼寿司是寿司的最佳选择
51111091	1	选择2个能力值+1\n2022[富翁时代]活动道具。(第一名)
51111101	1	选择2个能力值+1\n2022[富翁时代]活动道具。(第一名)
51111111	1	选择2个能力值+1\n2022[富翁时代]活动道具。(第一名)
51111121	1	选择2个能力值+1\n2022[富翁时代]活动道具。(第一名)
51111131	1	选择2个能力值+1\n2022[富翁时代]活动道具。(第一名)
51111091	2	选择1个能力值+1\n2022[富翁时代]活动道具
51111101	2	选择1个能力值+1\n2022[富翁时代]活动道具
51111111	2	选择1个能力值+1\n2022[富翁时代]活动道具
51111121	2	选择1个能力值+1\n2022[富翁时代]活动道具
51111131	2	选择1个能力值+1\n2022[富翁时代]活动道具
50414731	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50513191	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50614141	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50911691	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51413781	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51111031	1	选择2个能力值+1\n白色的玩具装饰
50911741	1	选择1个能力值+3\n多种妖狐形象集于一身\n（该道具可在账号内进行转移。每天限转移1次，0点重置转移次数。）
50117831	1	选择1个能力值+2\n街头打扮时尚的潮人发型
50212471	1	商城服装能力\n街头潮人的时尚套装
50614211	1	商城服装能力\n街头潮人的时尚鞋子
51210311	1	选择1个能力值+1\n缠绕在手臂上的金蛇
51210271	1	选择1个能力值+1\n这就是胡克船长的鹦鹉吗？
3000301	1	选择1个能力值+1\n给人一种强烈的印象
81410741	1	选择1个能力值+3\n粽子背包
50312441	1	商城服装能力\n有任何问题都可以来找我~！ 
50117821	1	选择1个能力值+2\n低调奢华的发型
50212461	1	商城服装能力\n低调奢华的运动服
50614201	1	商城服装能力\n低调奢华的鞋子
51511191	1	选择2个能力值+1\n街头涂鸦专用喷漆
50911731	1	选择2个能力值+1\n超大号的眼罩
80111701	1	选择1个能力值+3\n酷似猫王的经典发型
2810121	1	选择1个能力值+1\n带有心形装饰的手链
50212481	1	能力道具\n印有黑虎的传统服饰
50414751	1	能力道具\n印有樱花纹的上衣
50513211	1	能力道具\n印有樱花纹的短裤
50614221	1	能力道具\n印有樱花纹的帆布鞋
51211651	1	选择1个能力值+1\n服装配套的护腕
